Datetime,TotalD,GEFS,NDFD,GAVG,REAL
2017-09-17 17:00:00,2972323.22439,1143021.31337,1138730.38868,1143021.31337,1170916.04167
2017-09-17 18:00:00,2986909.42452,1143021.31337,1139045.16655,1143021.31337,1170916.04167
2017-09-17 19:00:00,2993284.42452,1143021.31337,1139045.16655,1143021.31337,1170916.04167
2017-09-17 20:00:00,2999659.42452,1143021.31337,1139045.16655,1143021.31337,1170916.04167
2017-09-17 21:00:00,3006034.42452,1143021.31337,1139045.16655,1143021.31337,1170916.04167
2017-09-17 22:00:00,3012409.42452,1143021.31337,1139045.16655,1143021.31337,1170916.04167
2017-09-17 23:00:00,3018784.42452,1143021.31337,1139045.16655,1143021.31337,1170916.04167
2017-09-18 00:00:00,3032018.28867,1149269.74085,1146387.34679,1149269.74085,1172309.47155
2017-09-18 01:00:00,3038393.28867,1152575.26458,1149378.91926,1152575.26458,1172309.47155
2017-09-18 02:00:00,3044768.28867,1155282.95222,1152127.8261,1155282.95222,1172309.47155
2017-09-18 03:00:00,3051143.28867,1157542.78243,1154217.89038,1157542.78243,1172309.47155
2017-09-18 04:00:00,3057518.28867,1159069.90734,1155094.65306,1159069.90734,1172309.47155
2017-09-18 05:00:00,3063893.28867,1159627.53675,1155681.8725,1159627.53675,1172309.47155
2017-09-18 06:00:00,3075252.25632,1160003.44649,1156316.0093,1160003.44649,1172309.47155
2017-09-18 07:00:00,3081627.25632,1160349.11536,1156717.14003,1160349.11536,1172309.47155
2017-09-18 08:00:00,3088002.25632,1160571.38745,1157117.23263,1160571.38745,1172309.47155
2017-09-18 09:00:00,3094377.25632,1160600.20251,1157506.7567,1160600.20251,1172309.47155
2017-09-18 10:00:00,3100752.25632,1160613.20454,1157807.76474,1160613.20454,1172309.47155
2017-09-18 11:00:00,3107127.25632,1160620.72563,1157987.29182,1160620.72563,1172309.47155
2017-09-18 12:00:00,3118178.85993,1160620.72563,1158246.13785,1160620.72563,1172309.47155
2017-09-18 13:00:00,3124553.85993,1160620.72563,1158425.66493,1160620.72563,1172309.47155
2017-09-18 14:00:00,3130928.85993,1160620.72563,1158605.19201,1160620.72563,1172309.47155
2017-09-18 15:00:00,3137303.85993,1160620.72563,1158784.7191,1160620.72563,1172309.47155
2017-09-18 16:00:00,3143678.85993,1160620.72563,1158953.75231,1160620.72563,1172309.47155
2017-09-18 17:00:00,3150053.85993,1160620.72563,1159120.27736,1160620.72563,1172309.47155
2017-09-18 18:00:00,3160107.89149,1160620.72563,1159243.63352,1160620.72563,1172309.47155
2017-09-18 19:00:00,3166482.89149,1160620.72563,1159243.63352,1160620.72563,1172309.47155
2017-09-18 20:00:00,3172857.89149,1160620.72563,1159243.63352,1160620.72563,1172309.47155
2017-09-18 21:00:00,3179232.89149,1160620.72563,1159243.63352,1160620.72563,1172309.47155
