Datetime,TotalD,GEFS,NDFD,GAVG,REAL
208,2304808.9899135777,971348.748856942,955991.4720896338,969416.9987862211,953054.5965589563
209,2311183.9899135777,977086.248856942,961728.9720896338,975154.4987862211,958792.0965589563
210,2345869.3285903605,984687.6746619466,970903.908387628,983005.6598511311,964529.5965589563
211,2352244.3285903605,990213.4770205077,970903.908387628,988606.8254609964,970267.0965589563
212,2358619.3285903605,995926.6950330625,970903.908387628,994344.3254609964,976004.5965589563
213,2364994.3285903605,1001664.1950330625,970903.908387628,1000081.8254609964,981742.0965589563
214,2371369.3285903605,1007401.6950330625,970903.908387628,1005819.3254609964,987479.5965589563
215,2377744.3285903605,1013139.1950330625,970903.908387628,1011556.8254609964,993217.0965589563
216,2410369.7981234323,1014313.2771250267,988653.8893452354,1012978.8199426197,995788.5909441821
217,2416744.7981234323,1015090.2398447709,992276.3115511436,1014254.2648180868,998626.2588422184
218,2423119.7981234323,1016455.0433756763,996193.2204132559,1015913.5790119208,1001532.5339163746
219,2429494.7981234323,1018420.4366406288,1000265.3082583373,1018674.0343285959,1004441.5351960077
220,2435869.7981234323,1021392.8187908413,1005069.5143221533,1022153.0010709503,1007059.6633901988
221,2442244.7981234323,1026077.5562645504,1010520.7251073193,1027220.9036221387,1011050.8827592263
222,2473060.990658875,1031864.4668188752,1021604.167650976,1033396.3850845274,1016788.3827592263
223,2479435.990658875,1034881.3587854828,1022126.2885746262,1036031.5397055051,1022139.1617309804
224,2485810.990658875,1037108.7827432939,1023741.0722077775,1038246.8903017801,1027876.6617309804
225,2492185.990658875,1039641.986890714,1026458.6964395549,1039923.5169359258,1033237.522029155
226,2498560.990658875,1042529.7833147277,1030582.2811164777,1042938.1918068503,1038378.0558748634
227,2504935.990658875,1047119.9412479203,1035921.8363927957,1047242.1708518603,1043266.1958479403
228,2532835.3539336137,1052821.0541554878,1043135.716909248,1052828.9111276525,1048707.446522976
229,2539210.3539336137,1053247.6527576747,1043620.7587850359,1054237.6923557376,1053800.759735677
230,2545585.3539336137,1055894.39555208,1044757.9421314897,1054854.6077513425,1058816.3238699483
231,2551960.3539336137,1056902.900300494,1046714.0381538025,1056576.093602431,1064022.6202713226
232,2558335.3539336137,1061006.9101498958,1050046.6752335797,1059285.8699133066,1067477.5438650958
233,2564710.3539336137,1064982.2811446486,1054766.4297390454,1063150.3480508837,1072802.400600975
234,2589777.8326084604,1070389.3178647524,1061812.412405728,1068593.720775348,1076621.2812742107
235,2596152.8326084604,1071467.2013922902,1061812.412405728,1069094.1474566762,1081638.4709534023
236,2602527.8326084604,1072098.8323255642,1061812.412405728,1071133.6384303484,1086720.123284526
237,2608902.8326084604,1072273.650901892,1061812.412405728,1071302.739341353,1091140.6245524194
238,2615277.8326084604,1073183.4501325467,1061812.412405728,1071377.704737541,1096855.5402218592
239,2621652.8326084604,1075716.1994653374,1061812.412405728,1073780.6240120223,1102593.040221859
240,2645343.040221859,1077747.5671254674,1071643.178390639,1075804.7261381147,1102593.040221859
241,2651718.040221859,1079027.2661581703,1073811.3891926971,1077310.025467583,1102593.040221859
242,2658093.040221859,1081263.7920623117,1077134.2509742843,1079556.82661817,1102593.040221859
243,2664468.040221859,1083865.4855923848,1080345.7417363226,1081995.1244840636,1102593.040221859
244,2670843.040221859,1087095.9930944887,1082750.5323392139,1085344.731237617,1102593.040221859
245,2677218.040221859,1091000.5385803215,1086435.2076385529,1088544.7499528492,1102593.040221859
246,2698089.044101168,1095811.8216119746,1093623.6238984354,1093456.4461779343,1108330.540221859
247,2704464.044101168,1096356.4215786387,1093899.9889468271,1094382.176134982,1111042.089727588
248,2710839.044101168,1096471.1117796737,1094330.1003236892,1094477.8751077394,1113284.9419006163
249,2717214.044101168,1096736.915575059,1095517.341356136,1095329.621047653,1114493.016483268
250,2723589.044101168,1099013.0068846187,1097719.8505310751,1097296.8007527632,1116012.915286596
251,2729964.044101168,1102524.1107922294,1101233.1738492344,1100545.0977258391,1117555.1655820464
252,2750018.6854381417,1107639.660878366,1107303.2652354091,1105669.293640796,1118875.3538681206
253,2756393.6854381417,1108027.2578649046,1107494.8765151987,1106000.811003891,1121029.8674705813
254,2762768.6854381417,1109497.2818872489,1107905.4638888903,1106129.6162141247,1122705.6010486232
255,2769143.6854381417,1109750.0472691883,1108504.162171357,1107345.4610085315,1123837.5856930262
256,2775518.6854381417,1111070.1315343226,1110117.4701417359,1108618.0841170212,1125630.6512165018
