Datetime,TotalD,GEFS,NDFD,GAVG,REAL
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0
78,132.09180266553008,0.13058574273279877,0.0,0.0,0.0
79,132.09180266553008,0.13058574273279877,0.0,0.0,0.0
80,132.09180266553008,0.13058574273279877,0.0,0.0,0.0
81,132.09180266553008,0.13058574273279877,0.0,0.0,0.0
82,132.09180266553008,0.13058574273279877,0.0,0.0,0.0
83,132.09180266553008,0.13058574273279877,0.0,0.0,0.0
84,573.9787567148792,0.7700584344283377,0.0,0.0,0.0
85,573.9787567148792,0.7700584344283377,0.0,0.0,0.0
86,573.9787567148792,0.7700584344283377,0.0,0.0,0.0
87,573.9787567148792,0.7700584344283377,0.0,0.0,0.0
88,573.9787567148792,0.7700584344283377,0.0,0.0,0.0
89,573.9787567148792,0.7700584344283377,0.0,0.0,0.0
90,1717.8753333105853,65.30325683817738,23.51306468485936,31.393647915795956,0.0
91,1717.8753333105853,65.30325683817738,23.51306468485936,31.393647915795956,0.0
92,1717.8753333105853,65.30325683817738,23.51306468485936,31.393647915795956,0.0
93,1717.8753333105853,65.30325683817738,23.51306468485936,31.393647915795956,0.0
94,1717.8753333105853,65.30325683817738,23.51306468485936,31.393647915795956,0.0
95,1717.8753333105853,65.30325683817738,23.51306468485936,31.393647915795956,0.0
96,4439.78495675009,77.174807575752,66.83691852541591,151.64800293264838,0.0
97,4439.78495675009,77.174807575752,66.83691852541591,151.64800293264838,0.0
98,4439.78495675009,77.174807575752,66.83691852541591,151.64800293264838,0.0
99,4439.78495675009,77.174807575752,66.83691852541591,151.64800293264838,0.0
100,4439.78495675009,77.174807575752,66.83691852541591,151.64800293264838,0.0
101,4439.78495675009,77.174807575752,66.83691852541591,151.64800293264838,0.0
102,10503.352586370547,175.78074466831285,113.63719512184936,388.00982033609284,0.0
103,10503.352586370547,175.78074466831285,113.63719512184936,388.00982033609284,0.0
104,10503.352586370547,175.78074466831285,113.63719512184936,388.00982033609284,0.0
105,10503.352586370547,175.78074466831285,113.63719512184936,388.00982033609284,0.0
106,10503.352586370547,175.78074466831285,113.63719512184936,388.00982033609284,0.0
107,10503.352586370547,175.78074466831285,113.63719512184936,388.00982033609284,0.0
108,33504.67012900203,396.16122059944144,113.63719512184936,547.4400802477055,0.0
109,33504.67012900203,396.16122059944144,113.63719512184936,547.4400802477055,0.0
110,33504.67012900203,396.16122059944144,113.63719512184936,547.4400802477055,0.0
111,33504.67012900203,396.16122059944144,113.63719512184936,547.4400802477055,0.0
112,33504.67012900203,396.16122059944144,113.63719512184936,547.4400802477055,0.0
113,33504.67012900203,396.16122059944144,113.63719512184936,547.4400802477055,0.0
114,72029.54980990576,645.6481840542555,113.63719512184936,860.7045332718225,0.0
115,72029.54980990576,645.6481840542555,113.63719512184936,860.7045332718225,0.0
116,72029.54980990576,645.6481840542555,113.63719512184936,860.7045332718225,0.0
117,72029.54980990576,645.6481840542555,113.63719512184936,860.7045332718225,0.0
118,72029.54980990576,645.6481840542555,113.63719512184936,860.7045332718225,0.0
119,72029.54980990576,645.6481840542555,113.63719512184936,860.7045332718225,0.0
120,123365.01592533599,1008.1649208259422,21041.88545720799,6834.50351445009,21.233794980360635
121,123365.01592533599,1008.1649208259422,21041.88545720799,6834.50351445009,21.233794980360635
122,123365.01592533599,1008.1649208259422,21041.88545720799,6834.50351445009,21.233794980360635
123,123365.01592533599,1008.1649208259422,21041.88545720799,6834.50351445009,21.233794980360635
124,123365.01592533599,1008.1649208259422,21041.88545720799,6834.50351445009,21.233794980360635
125,123365.01592533599,1008.1649208259422,21041.88545720799,6834.50351445009,21.233794980360635
126,205562.33364263835,6978.393310988774,52680.55756327069,24064.981954240007,796.4767505179176
127,205562.33364263835,6978.393310988774,52680.55756327069,24064.981954240007,796.4767505179176
128,205562.33364263835,6978.393310988774,52680.55756327069,24064.981954240007,796.4767505179176
129,205562.33364263835,6978.393310988774,52680.55756327069,24064.981954240007,796.4767505179176
130,205562.33364263835,6978.393310988774,52680.55756327069,24064.981954240007,796.4767505179176
131,205562.33364263835,6978.393310988774,52680.55756327069,24064.981954240007,796.4767505179176
132,300832.3303977182,25226.264158972856,98247.79684011871,50504.08087466667,3131.90974334957
133,300832.3303977182,25226.264158972856,98247.79684011871,50504.08087466667,3131.90974334957
134,300832.3303977182,25226.264158972856,98247.79684011871,50504.08087466667,3131.90974334957
