Datetime,TotalD,GEFS,NDFD,GAVG,REAL
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0
78,132.09180266553008,0.0,0.0,0.0,0.0
79,132.09180266553008,0.0,0.0,0.0,0.0
80,132.09180266553008,0.0,0.0,0.0,0.0
81,132.09180266553008,0.0,0.0,0.0,0.0
82,132.09180266553008,0.0,0.0,0.0,0.0
83,132.09180266553008,0.0,0.0,0.0,0.0
84,573.9787567148792,0.0,0.0,0.0,0.0
85,573.9787567148792,0.0,0.0,0.0,0.0
86,573.9787567148792,0.0,0.0,0.0,0.0
87,573.9787567148792,0.0,0.0,0.0,0.0
88,573.9787567148792,0.0,0.0,0.0,0.0
89,573.9787567148792,0.0,0.0,0.0,0.0
90,1717.8753333105853,0.0,0.0,0.0,0.0
91,1717.8753333105853,0.0,0.0,0.0,0.0
92,1717.8753333105853,0.0,0.0,0.0,0.0
93,1717.8753333105853,0.0,0.0,0.0,0.0
94,1717.8753333105853,0.0,0.0,0.0,0.0
95,1717.8753333105853,0.0,0.0,0.0,0.0
96,4439.78495675009,168.97634734630216,95.54040021433265,104.13466436603957,432.01824629021246
97,4439.78495675009,168.97634734630216,95.54040021433265,104.13466436603957,432.01824629021246
98,4439.78495675009,168.97634734630216,95.54040021433265,104.13466436603957,432.01824629021246
99,4439.78495675009,168.97634734630216,95.54040021433265,104.13466436603957,432.01824629021246
100,4439.78495675009,168.97634734630216,95.54040021433265,104.13466436603957,432.01824629021246
101,4439.78495675009,168.97634734630216,95.54040021433265,104.13466436603957,432.01824629021246
102,10503.352586370547,400.1608186246726,133.46241920826077,294.4651721241057,1923.10825295036
103,10503.352586370547,400.1608186246726,133.46241920826077,294.4651721241057,1923.10825295036
104,10503.352586370547,400.1608186246726,133.46241920826077,294.4651721241057,1923.10825295036
105,10503.352586370547,400.1608186246726,133.46241920826077,294.4651721241057,1923.10825295036
106,10503.352586370547,400.1608186246726,133.46241920826077,294.4651721241057,1923.10825295036
107,10503.352586370547,400.1608186246726,133.46241920826077,294.4651721241057,1923.10825295036
108,33504.67012900203,518.2388225613993,133.46241920826077,479.37535296230647,5135.966931975712
109,33504.67012900203,518.2388225613993,133.46241920826077,479.37535296230647,5135.966931975712
110,33504.67012900203,518.2388225613993,133.46241920826077,479.37535296230647,5135.966931975712
111,33504.67012900203,518.2388225613993,133.46241920826077,479.37535296230647,5135.966931975712
112,33504.67012900203,518.2388225613993,133.46241920826077,479.37535296230647,5135.966931975712
113,33504.67012900203,518.2388225613993,133.46241920826077,479.37535296230647,5135.966931975712
114,72029.54980990576,732.1545623871916,133.46241920826077,597.9051300441743,6316.02160389814
115,72029.54980990576,732.1545623871916,133.46241920826077,597.9051300441743,6316.02160389814
116,72029.54980990576,732.1545623871916,133.46241920826077,597.9051300441743,6316.02160389814
117,72029.54980990576,732.1545623871916,133.46241920826077,597.9051300441743,6316.02160389814
118,72029.54980990576,732.1545623871916,133.46241920826077,597.9051300441743,6316.02160389814
119,72029.54980990576,732.1545623871916,133.46241920826077,597.9051300441743,6316.02160389814
120,123365.01592533599,18210.581457504682,41582.52591279753,21046.87356803229,14189.525286207252
121,123365.01592533599,18210.581457504682,41582.52591279753,21046.87356803229,14189.525286207252
122,123365.01592533599,18210.581457504682,41582.52591279753,21046.87356803229,14189.525286207252
123,123365.01592533599,18210.581457504682,41582.52591279753,21046.87356803229,14189.525286207252
124,123365.01592533599,18210.581457504682,41582.52591279753,21046.87356803229,14189.525286207252
125,123365.01592533599,18210.581457504682,41582.52591279753,21046.87356803229,14189.525286207252
126,205562.33364263835,36246.60236009423,79279.17942634947,43073.24197746707,25105.035272609195
127,205562.33364263835,36246.60236009423,79279.17942634947,43073.24197746707,25105.035272609195
128,205562.33364263835,36246.60236009423,79279.17942634947,43073.24197746707,25105.035272609195
129,205562.33364263835,36246.60236009423,79279.17942634947,43073.24197746707,25105.035272609195
130,205562.33364263835,36246.60236009423,79279.17942634947,43073.24197746707,25105.035272609195
131,205562.33364263835,36246.60236009423,79279.17942634947,43073.24197746707,25105.035272609195
132,300832.3303977182,60656.02424513967,119870.73972499924,63901.21297224649,31899.50066067475
133,300832.3303977182,60656.02424513967,119870.73972499924,63901.21297224649,31899.50066067475
134,300832.3303977182,60656.02424513967,119870.73972499924,63901.21297224649,31899.50066067475
135,300832.3303977182,60656.02424513967,119870.73972499924,63901.21297224649,31899.50066067475
136,300832.3303977182,60656.02424513967,119870.73972499924,63901.21297224649,31899.50066067475
137,300832.3303977182,60656.02424513967,119870.73972499924,63901.21297224649,31899.50066067475
138,386149.98562552634,65981.98028796783,149895.9253943464,79554.05909129886,34874.671874972
139,386149.98562552634,65981.98028796783,149895.9253943464,79554.05909129886,34874.671874972
140,386149.98562552634,65981.98028796783,149895.9253943464,79554.05909129886,34874.671874972
141,386149.98562552634,65981.98028796783,149895.9253943464,79554.05909129886,34874.671874972
142,386149.98562552634,65981.98028796783,149895.9253943464,79554.05909129886,34874.671874972
143,386149.98562552634,65981.98028796783,149895.9253943464,79554.05909129886,34874.671874972
144,465088.10980067024,84482.27265877502,223492.3617691503,106470.33875761123,41467.23051042533
145,465088.10980067024,84482.27265877502,223492.3617691503,106470.33875761123,41467.23051042533
146,465088.10980067024,84482.27265877502,223492.3617691503,106470.33875761123,41467.23051042533
147,465088.10980067024,84482.27265877502,223492.3617691503,106470.33875761123,41467.23051042533
148,465088.10980067024,84482.27265877502,223492.3617691503,106470.33875761123,41467.23051042533
149,465088.10980067024,84482.27265877502,223492.3617691503,106470.33875761123,41467.23051042533
150,539001.6873602369,101041.28916138392,263284.44805636,123984.31988428837,47689.59980728655
151,539001.6873602369,101041.28916138392,263284.44805636,123984.31988428837,47689.59980728655
